dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,S,단리,6,1.9,1.9
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,S,단리,12,3.0,3.0
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,S,단리,24,2.5,2.5
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,S,단리,36,2.5,2.5
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,1,1.5,1.5
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,3,1.7,1.7
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,6,1.9,1.9
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,12,3.04,3.04
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,24,2.5,2.5
202505,0010568,240002,대원저축은행,정기예금,영업점,"1. 만기후 1개월 이내: 가입당시 약정금리 적용
2. 만기후 1개월 초과: 보통예금 이율",없음,1,제한없음,최소금액: 10만원 이상,48500000.0,20250113,,202501130920,M,복리,36,2.5,2.5
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,1,1.2,1.2
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,3,2.5,2.5
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,6,3.0,3.0
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,12,3.1,3.1
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,24,3.0,3.0
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,36,3.0,3.0
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,1,1.2,1.2
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,3,2.5,2.5
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,6,3.0,3.0
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,12,3.1,3.1
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,24,3.0,3.0
202505,0010489,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,36,3.0,3.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,1,2.0,2.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,3,2.0,2.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,6,2.5,2.5
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,12,3.2,3.2
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,24,3.0,3.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,36,2.8,2.8
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,1,2.0,2.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,3,2.0,2.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,6,2.5,2.5
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,12,3.2,3.2
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,24,3.0,3.0
202505,0010510,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,36,2.8,2.8
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,1,1.2,1.2
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,3,2.0,2.0
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,6,2.5,2.5
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,12,3.0,3.0
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,24,2.5,2.5
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,36,2.5,2.5
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,1,1.2,1.2
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,3,2.0,2.0
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,6,2.5,2.5
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,12,3.0,3.0
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,24,2.5,2.5
202505,0010527,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,36,2.5,2.5
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,3,2.0,2.0
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,6,2.4,2.4
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,12,2.96,2.96
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,24,2.2,2.2
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,3,2.0,2.0
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,6,2.4,2.4
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,12,2.96,2.96
202505,0010569,240014,에스앤티저축은행,정기예금,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,24,2.2,2.2
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,3,2.0,2.0
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,6,2.4,2.4
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,12,2.96,2.96
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,S,단리,24,2.2,2.2
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,3,2.0,2.0
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,6,2.4,2.4
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,12,2.96,2.96
202505,0010569,240016,에스앤티저축은행,정기예금(비대면),"인터넷,스마트폰","-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)",없음,1,제한없음,"예금자보호법에 의해 원리금 기준 5,000만원까지 보호",,20250422,,202504220917,M,복리,24,2.2,2.2
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,3,2.7,2.7
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,6,3.0,3.0
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,12,3.1,3.1
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,24,3.0,3.0
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,36,3.0,3.0
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,3,2.7,2.7
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,6,3.0,3.0
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,12,3.1,3.1
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,24,3.0,3.0
202505,0010509,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,36,3.0,3.0
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,1,0.2,0.2
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,3,1.3,1.3
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,6,2.5,2.5
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,12,3.2,3.2
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,24,2.5,2.5
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,1,0.2,0.2
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,3,1.3,1.3
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,6,2.5,2.5
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,12,3.2,3.2
202505,0010528,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,24,2.5,2.5
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,1,1.5,1.5
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,3,2.0,2.0
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,6,2.3,2.3
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,12,2.85,2.85
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,24,2.0,2.0
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,S,단리,36,2.0,2.0
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,1,1.5,1.5
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,3,2.0,2.0
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,6,2.3,2.3
202505,0010537,240001,솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,1,제한없음,없음,,20250521,,202505210807,M,복리,12,2.85,2.85
